node_label,is_feature_based,graph_type,parameter,laplacian_type,number_of_eigenvectors,use_kmean_for_silhouette,silhouette_score,rand_index,total_time,affinity_time,laplacian_time,clustering_time,adjusted_rand_index_time,memory_used,cpu_used
iris_33,True,full,5,sym,3,False,0.518458550940038,0.5806451612903226,5699.72825,1464.125208,522.053625,3487.454916,221.846125,80.543744,37.35
iris_33,True,full,5,rw,3,False,0.5142268444868442,0.8236968050704954,3148.160167,198.661875,343.323417,2388.599584,217.088875,-206.864384,23.05
iris_33,True,full,5,ad,3,False,0.509421546992658,0.6656318716854224,2774.337459,229.943833,221.709833,2103.334541,218.856667,22.396928,20.6
iris_33,True,eps,1.138,sym,3,False,0.2707105116698875,0.1529423479040128,2689.856791,236.016292,258.10625,1976.98725,218.296084,22.626304,22.6
iris_33,True,eps,1.138,rw,3,False,0.12296114471630894,0.2767667303326246,2558.630125,331.693834,240.128458,1771.02025,215.248041,-0.08192,20.25
iris_33,True,eps,1.138,ad,3,False,0.2707105116698875,0.1529423479040128,2481.265459,185.662167,242.184709,1831.7565,221.251458,-134.316032,22.55
iris_33,True,knn,8,sym,3,False,0.4813444036156274,0.6900050735667174,2314.805625,118.142125,151.175709,1830.13275,214.867417,60.243968,26.9
iris_33,True,knn,8,rw,3,False,0.5059078617407889,0.7295972725335607,2454.955334,111.677541,154.495416,1969.988,218.39975,177.340416,76.15
iris_33,True,knn,8,ad,3,False,0.4813444036156276,0.6900050735667174,3038.980958,208.432417,267.069417,2342.425125,220.612208,-93.044736,27.4
iris_33,True,mknn,6,sym,3,False,0.632815648926268,0.5607476635514019,2085.716208,120.014709,124.527959,1624.655458,216.061375,-8.994816,21.65
iris_33,True,mknn,6,rw,3,False,0.15917107120906868,0.41349560930519186,2196.261083,97.194459,122.718458,1759.025541,216.849417,-18.710528,73.35
iris_33,True,mknn,6,ad,3,False,0.26486829645327953,0.6278303300089886,2143.073125,100.716375,133.99025,1692.308791,215.732875,18.59584,21.4
iris_66,True,full,5,sym,3,False,0.4762700219956754,0.7847621932747653,5376.869,342.412791,582.521875,4229.911584,221.638542,38.223872,26.85
iris_66,True,full,5,rw,3,False,0.3727202064129596,0.8295059151009047,5982.933875,830.902208,1297.976375,3636.165917,217.373625,42.303488,23.2
iris_66,True,full,5,ad,3,False,0.4456426254972349,0.8023496428809826,4668.350792,273.079083,545.10375,3630.88475,218.908917,-95.92832,27.0
iris_66,True,eps,0.904,sym,3,False,0.2776305431692922,0.6525276056469272,4559.090958,512.78675,460.5175,3348.504458,236.885667,-225.869824,77.1
iris_66,True,eps,0.904,rw,3,False,0.17752876732964606,0.9087069929201342,4389.491709,472.920208,798.483375,2896.982375,220.707458,-17.2032,19.15
iris_66,True,eps,0.904,ad,3,False,0.26349889786291825,0.4602426944493671,4422.803125,498.048916,801.500875,2901.00975,221.811375,-172.081152,22.4
iris_66,True,knn,16,sym,3,False,0.4831632661866873,0.9695393119805663,4416.086167,198.9795,283.042459,3708.4365,225.213083,124.796928,78.65
iris_66,True,knn,16,rw,3,False,0.18871972591552785,0.4904615844991397,3816.094041,186.055458,287.848583,3121.482167,220.342292,-64.995328,27.8
iris_66,True,knn,16,ad,3,False,0.08007401480848708,0.42677964212051955,3602.552125,177.239458,276.313209,2931.824291,216.746375,-55.738368,23.85
iris_66,True,mknn,15,sym,3,False,0.4956357884103086,0.8840635017554571,3626.682083,167.636708,237.308167,2999.251167,222.173,32.096256,19.85
iris_66,True,mknn,15,rw,3,False,0.504518865049383,0.7847621932747653,3533.122167,162.368,236.926375,2913.023333,220.328958,-66.322432,25.85
iris_66,True,mknn,15,ad,3,False,0.4052579134669107,0.6379118671935577,3740.080333,145.258208,224.978041,3155.0525,214.421917,161.21856,21.85
iris_full,True,full,11,sym,3,False,0.5055000468668748,0.7880443567941549,8277.574667,1951.652375,1418.270209,4677.930042,229.416167,-43.66336,18.6
iris_full,True,full,11,rw,3,False,0.4797334464081528,0.8647830351074957,6774.359833,364.926833,1544.806,4651.939041,212.30375,-74.514432,24.05
iris_full,True,full,11,ad,3,False,0.46741633379813663,0.9204024125176882,7111.8935,334.917042,1408.347583,5148.027834,220.304125,-251.346944,24.6
iris_full,True,eps,1.111,sym,3,False,0.08979073440622296,0.23236809379996445,6635.910417,1678.049709,1337.838166,3396.948625,222.6275,80.674816,22.6
iris_full,True,eps,1.111,rw,3,False,0.21218090091931202,0.6527912692219905,5744.835542,301.469666,1411.858708,3808.211875,222.817084,-7.192576,20.7
iris_full,True,eps,1.111,ad,3,False,0.0886029251500464,0.244822463662579,6995.167834,1646.877625,1408.126125,3720.313,219.414834,-49.88928,24.15
iris_full,True,knn,10,sym,3,False,0.474616905483441,0.9602776916338867,5017.587291,229.316416,379.567583,4186.551667,221.72025,-60.882944,19.25
iris_full,True,knn,10,rw,3,False,0.41465275436113863,0.40117429118653647,5067.797833,215.843458,391.0425,4245.018959,215.415042,85.704704,19.85
iris_full,True,knn,10,ad,3,False,0.47153065923061727,1.0,5101.859291,231.133708,380.814833,4266.256917,222.917042,-10.190848,31.2
iris_full,True,mknn,30,sym,3,False,0.506643901136835,0.5806226037796237,5670.657708,383.125042,783.538666,4281.7925,221.7985,-92.045312,27.15
iris_full,True,mknn,30,rw,3,False,0.4988145232282682,0.7368687823578868,5553.642083,384.023041,745.147625,4201.284459,222.70075,-17.186816,24.15
iris_full,True,mknn,30,ad,3,False,0.47851853903298197,0.9406150828466999,6525.972417,373.677375,746.048917,5181.450917,224.341625,-97.501184,19.55
